0.247418314821 0.0432934915298 0.0679712263814 0.0232411288902 0.102129063992 0.0228316003551 0.0372053998684 0.00677832702271 0.00958063963886 0.110642035573 0.0180178280067 0.00825032436707 0.0214446038344 0.0440346732632 0.00927067491617 0.0499759970046 0.0577076353555 0.0532194311881 1
0.223298437523 0.0897393559916 0.120267730571 0.0529019305451 0.106327640753 0.0263747897718 0.0427220404827 0.0189363347867 0.0 0.0999262170576 0.018788170274 0.0250439510989 0.00715742196194 0.0384325544799 0.0114223173954 0.0240952114106 0.0301130542969 0.0187957369141 1
0.18890445194 0.153327789309 0.118488324435 0.0447386111975 0.0802617708465 0.0135208362506 0.0345215904868 0.0413694137198 0.00757340965223 0.112507845497 0.0139176750705 0.0218244441597 0.0172554917976 0.0363449528362 0.00728921659608 0.0268383797207 0.0343106528213 0.00757340965223 1
0.117637225714 0.0902482338189 0.105355780669 0.129477013475 0.15804538948 0.0465351124562 0.0425611158581 0.0336620460245 0.0155854521787 0.0951160022838 0.0157887780897 0.0260219449986 0.0252315495118 0.0252648363358 0.00561066717953 0.0100142420034 0.0207855143902 0.00694157279315 1
0.0749920365978 0.0123962693482 0.0370163123522 0.0371639792301 0.105169904165 0.0566055954837 0.0722495581492 0.0648018770823 0.0307595301327 0.177225069416 0.0926694539043 0.0805921500057 0.0384798987692 0.03636405291 0.0136687467236 0.00583299003661 0.0143950948717 0.00527122757978 1
0.237248288706 0.0770875001541 0.060974622135 0.0385253858542 0.112022301343 0.0158525719737 0.0376328564117 0.0114881311552 0.0 0.103210280793 0.0180660013296 0.0162247759941 0.011069843033 0.0477614463089 0.0215099927248 0.0225260084585 0.0581524465099 0.0322225125596 1
0.245261493163 0.0737786005416 0.108758972651 0.027688589745 0.12583277432 0.0275575490661 0.0382005090922 0.0128012191537 0.00361588431953 0.114076329693 0.0144155951599 0.0153316486814 0.0116687600761 0.0426674349705 0.0124930548649 0.012365417155 0.0317973084643 0.0 1
0.245261493163 0.0737786005416 0.108758972651 0.027688589745 0.12583277432 0.0275575490661 0.0382005090922 0.0128012191537 0.00361588431953 0.114076329693 0.0144155951599 0.0153316486814 0.0116687600761 0.0426674349705 0.0124930548649 0.012365417155 0.0317973084643 0.0 1
0.215543115529 0.162691156956 0.123346590949 0.0450457889947 0.0873541460267 0.00703611777746 0.0453349381554 0.00740146774779 0.0177645851376 0.0796759748763 0.0198258090057 0.0252173626638 0.0212441639339 0.0336211797947 0.00487698264072 0.0312317000587 0.0305050699861 0.00628739835774 1
0.143293961398 0.0887744971175 0.101010624807 0.147619324909 0.148600350804 0.0397679939727 0.0266639067887 0.0263101911206 0.00694285619025 0.0941132198876 0.0186011298341 0.0129261961858 0.0184704886565 0.0337523802682 0.0173533256735 0.0110973073964 0.0213906686004 0.00882253898094 1
0.242260045791 0.0343271672844 0.0332969044512 0.0190428000563 0.0928273486661 0.0151436015053 0.0314513411721 0.00426968003649 0.0035648707451 0.104983081056 0.0200670573369 0.0175712338651 0.0320616533658 0.046413674333 0.042630315988 0.0855835052935 0.0664700034798 0.051400560421 1
